ImageId,PredictionString
ID_37b0da889.jpg,0.13901 -0.02402 -3.06758 -6.02968 2.16576 7.77322 0.99072 0.14313 0.25119 -3.07912 -7.95873 5.33553 28.40274 0.97692 0.21974 -0.67508 -3.09087 -25.49327 5.97491 38.76288 0.99691 -3.07221 -0.55027 0.15909 -32.53279 6.63117 45.58049 0.99835
ID_bd5ff1098.jpg,0.13849 -0.03292 -3.09107 -2.72703 8.56570 49.07588 0.99999 0.13565 -0.00649 -3.08294 10.24558 5.35235 20.68742 0.43037 0.13762 0.04606 -3.07741 4.67133 4.87194 19.26371 0.76560 0.13311 -0.01314 -3.08525 1.81133 3.40224 11.33762 0.97594 0.14464 0.00331 -3.09005 -3.10543 6.16220 30.69873 0.96884 0.10501 0.09510 -3.08601 11.94728 11.54945 59.72929 0.78082 0.14166 -0.00110 -3.09799 -3.00401 4.08950 17.07583 0.85208 -3.02919 0.93817 0.03658 -9.84435 20.72671 129.45560 0.43142 0.02130 -1.05198 -3.00043 -0.27427 18.43341 115.31509 0.97872 0.13621 -0.14557 -3.08273 9.81453 7.00375 31.44864 0.99998 0.15722 0.10434 -3.07509 11.01233 8.98114 45.29138 0.99911 2.81055 -1.50454 0.54039 -11.03858 15.66991 93.69133 0.97907 0.16656 -0.14247 -3.10525 -2.85895 18.32678 112.63744 0.73045 -3.00583 -0.16880 0.04700 -30.62178 8.38611 50.18242 0.42718 0.17682 -1.06791 3.12823 -25.76505 23.40127 153.03036 0.61316 0.05596 -0.20775 -3.10460 12.53930 13.25133 69.22361 0.64692
ID_8c5850283.jpg,-0.92989 -1.11029 -1.89884 -12.45547 4.69277 21.19292 0.87983 0.10142 -0.35220 3.09142 -13.10476 8.73225 46.28915 0.59929 0.16447 0.27604 -3.06653 5.08283 20.55837 115.05013 0.45864 0.10937 -0.19500 -3.07111 -2.43832 4.91854 22.66831 0.49604 0.40178 0.63227 -2.98352 -11.51307 9.99133 52.61541 0.31083 0.17641 0.08103 -3.09345 -3.44184 15.23060 85.09280 0.79436
ID_d81430fad.jpg,-2.98359 -0.01272 0.01397 -9.08851 3.24035 12.49692 0.87772 0.14833 -0.06408 -3.08278 4.31797 4.65935 19.00836 0.96796 -2.97609 0.00960 0.01744 -8.06573 3.75672 17.15046 0.61126 -2.99979 -0.04846 0.02160 -9.10239 6.04375 31.17287 0.99480 -2.97391 -0.14493 0.01791 -6.02856 15.06438 92.26082 0.30227 0.07517 0.73427 3.10838 -30.31447 7.60921 50.99059 1.00000 -2.99802 -0.04154 0.01895 -8.55003 4.89211 23.92020 0.50162 -2.67625 -1.44585 -0.33623 -3.83729 11.41362 69.30928 0.77443 0.16116 0.00467 -3.08407 5.92218 3.97635 13.67516 0.99998 -3.00056 0.01291 0.01983 -3.82755 4.33329 18.54545 0.49596 0.13423 0.67302 3.12870 -29.44715 8.50011 54.37805 0.99968 -3.04283 1.18354 -0.03942 -32.29806 14.71332 89.44536 0.72409 0.07853 -0.57891 -2.99983 -2.99031 32.87400 210.47528 0.46723 -3.00531 0.24660 0.01066 -28.29844 29.66430 192.60779 0.74572
ID_3d9cbb006.jpg,-3.01081 -0.08473 0.02990 -11.23932 14.18370 86.68723 0.95737 0.15010 0.16118 -3.07126 -5.69920 14.06293 83.00726 0.60221 -2.96825 0.06383 0.01866 -10.07945 3.23204 13.00466 0.74011 0.13638 -0.11724 -3.09882 -0.68753 7.20317 37.64755 1.00000 0.15512 0.04351 -3.07728 4.54646 3.83572 13.44243 0.99486 -0.02059 1.16856 2.87029 -11.31960 17.26361 109.02982 0.60389 -2.99883 -0.09921 0.01457 -10.36185 4.02903 18.34417 0.96264 0.15020 -0.00893 -3.08767 2.75419 6.41441 32.34566 0.91349 0.47073 1.23052 -2.58738 -21.47575 17.37034 120.94772 0.72447 0.15673 -0.65558 -3.09059 -35.23968 7.41523 49.27770 0.92084 0.18020 0.81793 -3.13319 -35.76511 15.51203 98.02012 0.40154 0.14667 0.08337 -3.07897 3.92755 4.95844 20.65012 0.50176 0.07582 -0.12635 -3.08622 -5.71580 28.05525 183.48495 0.60403 0.11667 0.33351 -3.08458 -7.13912 17.36472 113.43619 0.22641
ID_7766c9c13.jpg,0.15765 0.00105 -3.09794 5.92745 10.88385 58.17402 0.98886 0.16292 0.01897 -3.08153 2.13444 10.26968 55.21276 0.60053 -3.00441 -0.13834 0.02602 -20.01732 8.65802 49.71147 0.42319 0.15418 0.00774 -3.09151 5.08883 13.59135 77.04392 0.99946 0.14431 -0.01464 3.11579 -4.42912 21.78220 126.93864 0.44302 -2.99151 -0.16472 0.02792 -26.96754 10.58629 59.87393 0.47715 0.13418 -0.06499 -3.07889 8.91107 13.83967 78.30598 0.99642 -2.98649 0.01348 0.01632 -11.90926 9.70715 54.82599 0.48766 0.15342 0.01309 -3.08805 -0.64886 17.99286 106.81770 0.97242 0.14369 -0.38866 -3.09446 5.87586 24.57428 144.05107 0.99980 -2.97267 0.06843 0.01408 -21.03145 6.83584 35.68871 0.93447 -2.98458 0.04232 0.02824 -14.55787 18.01152 104.85597 0.61929 0.15490 -0.04156 -3.09029 5.17581 22.50961 132.57126 1.00000 0.13938 0.02283 -3.07519 3.84766 3.14900 9.04620 0.96099 0.09668 0.67278 2.96700 -2.38999 19.66792 113.35202 0.32733 -0.08065 1.49543 2.92419 -7.36109 24.61584 146.01619 0.32110 0.16240 -0.86693 -3.12270 25.06298 19.18539 110.51762 0.63581 0.15892 0.92008 -3.11464 -6.88829 20.89587 120.68966 0.86207 0.11838 -0.58006 -3.10528 8.70246 20.35131 122.12817 0.99925 -2.96383 1.56243 0.11518 13.17478 20.75888 122.84156 0.45379 -2.97504 -0.26121 0.02478 -19.62121 19.66590 117.64874 0.92641 -3.00448 0.25703 -0.03339 -16.28225 11.81165 69.16447 0.35749 -1.61630 -1.28014 -1.62575 8.76412 13.72574 75.92152 0.75715
ID_1db9f2c38.jpg,0.15786 -0.04893 -3.09869 -3.99889 6.21922 29.07557 0.49184 -2.96980 0.05063 -0.03101 -8.17789 3.16617 13.13039 0.24971 0.16589 -0.01551 -3.07773 11.07210 6.49145 26.27578 0.28096 -2.98082 0.02393 -0.00500 -8.14457 5.46225 24.74234 0.40538 -2.99631 0.04031 0.01799 -8.07179 4.60356 20.01271 0.74589 -2.99287 -0.05338 0.02912 -23.06453 5.99578 32.89520 0.62106 -3.00644 0.17228 -0.03380 -8.00126 6.45295 31.13958 0.61153 -2.82434 -1.02797 -0.14317 -10.11827 10.55695 52.72263 0.11567 0.18539 0.07108 -3.09846 -0.62623 16.16038 84.34143 0.91984 0.15861 -0.01468 -3.09547 -3.12436 3.42445 12.00238 0.65815 -2.95204 0.86444 -0.25322 -13.43467 4.64203 18.28934 0.20187 -3.02418 1.14458 -0.14188 -12.23775 4.46282 18.58204 0.58231
ID_59e3c283d.jpg,0.14295 0.08312 -3.09075 -4.42314 9.39620 53.27438 0.99975 0.13979 0.03575 -3.09095 -15.26218 10.59110 61.39190 0.69724 0.14829 0.14124 -3.08453 -6.55024 6.44990 33.50549 0.55429 -3.00040 -0.10032 0.03708 -20.90309 6.14081 35.06715 0.91507 0.12506 0.06805 -3.08944 -9.33827 3.49974 15.25167 0.34968 -2.94944 0.69767 0.06829 -35.27180 8.51963 53.33519 0.73857 0.12100 0.08163 -3.08684 -14.39135 8.08137 48.54699 0.99180 0.11690 0.09933 -3.07564 -16.30839 13.15702 79.22809 0.99576 0.15670 -0.03426 -3.09366 -4.10754 6.25635 30.40249 0.46928 0.13215 -0.01515 -3.04710 -8.12397 10.59789 59.53827 0.67393 0.14618 -0.84329 -2.98284 -26.86338 24.77914 152.03308 0.79908 -2.99222 -0.12564 0.06452 -28.46827 25.07834 159.39832 0.80787 -2.98614 -0.07762 0.02703 -26.17051 10.02718 60.51139 0.27732 -3.00677 -0.78171 0.07369 -31.67836 28.77770 174.82385 0.97179 0.10074 -0.09966 -3.09498 -20.78637 15.43237 91.41370 0.49698 0.36304 -1.37685 2.99798 -25.92821 28.67119 178.20654 0.99989 0.17099 0.02799 -3.04216 -12.66693 16.11984 94.34262 0.86924 0.14861 0.13739 -3.07074 -10.21173 13.79370 78.70349 0.51010 0.10271 -0.03879 -3.08870 8.40154 23.81388 138.13779 0.78786 0.17476 -0.25173 -3.10906 1.70526 17.25297 97.67152 0.26464 0.40683 -1.15012 3.11544 -19.88420 25.18626 161.36444 0.90982 -0.18976 -1.36304 -2.73129 -23.37000 25.79462 159.80035 0.82883 0.14348 -0.60209 -3.05703 -22.62517 21.49320 126.67200 0.90168 0.11932 1.15244 -3.13674 -40.72135 20.30660 135.20868 0.95911
ID_9eef06273.jpg,0.11914 -1.39353 -3.06389 15.28662 9.09502 45.29319 0.61204 0.12400 0.10003 -3.05752 -7.63746 13.05489 75.61837 0.99959 0.09751 -1.35993 -3.05171 14.17590 9.16577 47.02372 0.99961 -3.00911 -1.26390 0.07403 11.12394 11.07262 61.44471 0.30725 0.08596 -1.45334 -3.02346 12.02582 6.15872 27.55822 0.76288 -2.92409 -1.37192 -0.06059 12.47265 6.44259 31.10341 0.92573 0.19590 -1.19794 -3.13467 13.63001 11.67521 61.95337 0.97778 0.11623 1.39267 3.12990 3.18748 21.10951 122.78040 0.71470 0.22907 -1.23412 3.09809 12.33896 13.21580 68.26376 0.97503 0.09595 -0.67749 -3.06577 20.44457 8.21429 39.22432 0.97104 -2.00301 -0.84596 -0.70971 6.80649 3.04824 7.27034 0.59297 -0.06437 1.39136 2.97129 -5.15277 23.86306 146.52390 0.19314 -2.97580 -0.25070 -0.00460 -37.09325 11.23126 70.91861 0.97808 0.10409 0.05415 -3.07712 -17.30463 6.05819 33.39007 0.88407 -2.93814 0.23039 0.07296 -3.77789 21.86675 130.91818 0.18372 -2.99943 1.04806 0.00399 20.16739 9.45414 48.85913 0.97336 0.19978 -1.39941 3.12926 14.75160 12.26773 65.50697 0.99634 0.13561 -1.42596 -3.08380 15.85023 13.03746 72.16136 0.80372
ID_72e2bca05.jpg,0.10199 -0.04712 -3.07797 -8.98819 7.21186 36.67452 0.96794 0.12235 -0.02964 -3.09173 -10.32187 9.75324 53.96838 0.34817 0.13623 -0.05024 -3.09580 -3.68415 11.89600 65.19868 0.99968 0.13933 -0.02313 -3.08632 -10.56170 18.57201 111.25931 0.99910 0.16864 -0.42686 -3.11393 -17.34761 15.58026 94.07936 0.98801 0.12413 -0.00945 -3.08383 -6.54191 16.65593 95.12479 0.99882 0.13865 0.00685 -3.07946 -8.66543 4.06574 15.83521 0.43692 0.17560 -0.03992 -3.10909 -8.96695 22.62104 137.49318 0.99998 0.12510 -0.03821 -3.08288 -6.82867 23.31520 135.75864 0.99822 0.11360 -0.27851 -3.08850 -9.96163 19.06064 116.46113 0.96835 0.15617 -0.03230 -3.09849 5.99131 13.92322 76.13710 0.96575
ID_0dfe6d696.jpg,-2.98107 0.05667 0.02808 -10.95853 10.78056 62.27332 0.30996 -2.97696 0.04954 0.03197 -11.39065 10.50885 59.79197 0.67809 -2.99407 0.03763 0.00841 -10.44126 4.72201 22.82273 0.99901 -3.00038 0.03957 0.01687 -9.80015 5.04865 26.02539 0.99220 -2.99071 0.05910 0.02051 -10.25863 8.21554 46.15766 0.97104 -2.99790 -0.10586 0.03124 -11.01453 6.66293 36.15950 0.99754 -2.98225 0.11440 0.03200 -9.56149 13.50649 78.46986 0.87181 -2.99739 -0.06224 0.03206 -8.96999 6.26350 35.07142 0.96259 -2.97767 0.08123 0.03093 -11.85597 14.41043 82.78371 0.18663 -2.99272 -1.34989 0.05063 15.52031 5.55861 22.42172 0.95846 -2.97577 0.46369 0.05000 -8.40203 21.68203 129.80882 0.48395 -2.94084 -1.12754 0.01081 13.98016 10.36880 57.49527 0.56645 -2.98214 -0.95331 0.03637 17.72468 8.00692 39.70308 0.99995 -2.99011 0.06870 0.03036 -8.88535 14.27489 81.70498 0.66289 -2.94093 -1.20459 0.00414 12.67949 7.40706 39.85908 0.83994 -2.99930 -0.02821 0.01024 -10.18173 3.64739 16.38008 0.87084 0.11099 -0.02748 -3.08486 6.95214 15.41445 92.48779 0.66339 -3.00664 0.56492 0.01089 -8.78483 20.79658 124.56160 0.66702 -2.97378 -0.05950 0.05226 -9.58801 18.12515 106.90203 0.82390 0.15859 -0.08352 -3.09763 2.14919 5.71517 26.97010 0.42251 -2.96722 0.41926 0.01931 -12.78785 12.16902 72.81317 0.77532 -3.07871 -0.72444 0.10648 13.42097 15.94160 92.51969 0.42965 0.13695 0.10989 -3.09458 5.66572 24.87265 148.13550 0.95355 -2.98370 0.02891 0.03423 -8.25096 14.98461 86.38234 0.99999 -2.95679 -1.23962 0.01333 15.04379 5.92566 27.74541 0.99999
ID_5bf8b511d.jpg,0.10063 -0.12407 -3.04312 -4.65483 3.19439 12.65514 0.63670 -2.95324 -0.11934 0.02778 8.33464 3.99465 14.98333 0.68835 -2.98542 -0.27638 0.05405 12.82699 9.61763 52.51105 0.77766 -3.00154 -0.08201 0.04243 13.63956 5.80072 26.55071 0.78961 -2.96528 -0.10382 0.01899 13.63583 8.38046 44.24091 0.22042 -2.97337 -0.19748 0.02791 10.73436 10.58883 57.93103 0.27067 0.16691 -0.14892 -3.10351 -3.03605 9.80334 53.05816 0.75027 -2.96666 -0.14958 0.03704 13.67522 10.37916 56.82921 0.99608 -0.41302 -0.98555 -2.65879 -4.33927 10.66781 55.94238 0.50112 -2.97357 -0.00240 0.02454 14.91098 9.37614 49.57752 0.99996 -2.97882 -0.11746 0.01794 11.76348 6.61646 30.93270 0.65354 0.17714 -0.55584 -3.06451 -2.79585 13.84163 79.01723 0.79277 0.14255 -0.02022 -3.08527 4.27889 12.63420 74.09104 0.99856 0.15391 -0.03899 -3.07337 -4.94609 2.57600 7.98084 0.99813 -2.90731 -0.59720 -0.03142 -4.39208 7.36749 34.85428 0.99791
ID_b5dc26939.jpg,-2.95466 0.03081 0.01311 -9.71162 12.35180 64.40353 0.99298 -2.99447 -0.01455 0.02846 -8.41779 4.61746 20.64097 0.98788 -2.99789 -0.04495 0.01413 -8.39199 5.24310 25.31844 0.47358 -2.96613 -0.03393 0.03484 -10.03257 11.37155 58.39351 0.83233 0.17013 0.04580 -3.06699 5.58818 6.23534 26.62385 0.48271 0.15570 -0.04588 -3.06496 3.96133 10.00377 50.67941 0.99626 0.15071 0.00532 -3.07067 5.65750 5.28292 20.68261 0.88920 0.16519 0.09238 -3.06847 6.05626 8.51475 37.34206 0.99877 0.18463 0.04265 -3.07815 3.51311 15.87719 79.12845 0.81903 -2.97982 -0.05879 0.00637 -10.16935 13.17133 70.71397 0.51047 0.09210 -1.52175 -3.05559 11.53697 8.25197 37.33750 0.99583 0.13071 -0.07358 -3.10474 0.45821 16.87321 93.59462 0.93565 0.16853 -0.04018 -3.09166 3.96826 18.26954 94.56519 0.91008 0.17210 0.02117 -3.06889 4.40900 7.71956 34.83291 0.55606 -2.98126 -0.04111 0.01373 -9.02340 3.85780 15.69710 0.36149 -3.01520 -0.18940 0.00389 -8.92209 29.61234 173.10635 0.80147 -2.99127 0.07068 0.02052 -13.51486 22.98372 132.48364 0.21560 0.15775 -0.08291 -3.08546 0.06015 18.11837 102.69519 0.80107 -2.97084 0.01053 0.01487 -10.14204 15.88609 84.49071 0.74231 -2.97737 0.21982 0.01116 -13.04278 19.93019 104.48452 0.99922 0.15269 0.12268 -3.08014 3.76406 19.66734 105.79994 0.96147
ID_e155aa5e6.jpg,0.15501 0.02191 -3.08834 1.19198 4.18923 16.70622 0.47754 -2.97450 -0.08720 0.01557 -7.47530 7.72116 41.39781 0.92097 0.15893 0.01100 -3.06996 5.63919 4.65476 17.58846 0.41096 -3.00043 0.12402 0.01283 -7.31328 10.45353 58.15508 0.48375 -2.99166 0.10417 0.00523 -7.82662 10.13744 56.91965 0.28738 0.14592 -0.02841 -3.08282 0.57359 6.00659 27.88287 0.99773 0.22248 0.92221 3.14106 -23.43814 10.59706 59.17078 0.99795 -2.97447 0.13360 0.04661 -5.85999 19.62996 109.48086 0.31072 0.16729 0.01745 -3.07543 6.05279 5.84775 24.95251 0.94976 0.15912 -0.05279 -3.07540 6.09055 3.87806 12.81455 0.99872 -3.08747 1.41975 -0.11314 -15.70934 6.66975 35.21425 0.53496 -2.97877 -0.09391 0.02433 -7.86437 6.16901 30.73953 0.30797 -3.00479 0.33969 -0.03636 -7.81857 6.92639 36.01832 0.85122 0.17558 -0.01777 -3.09782 1.18366 11.44837 64.30706 0.99835
ID_b8b0658a4.jpg,-3.00416 -1.15393 0.05270 19.24851 6.86349 32.76285 0.48646 -2.97436 -0.35818 0.02179 13.61351 13.04703 70.12100 0.55677 0.14822 -0.00677 -3.11383 9.81153 20.67056 117.12939 0.81644 0.14713 -0.09928 -3.08539 1.57093 13.54894 75.49147 0.99998 0.18130 -0.15691 -3.12505 -7.51914 11.94792 68.43108 0.99825 0.14519 -0.18355 -3.10323 -5.05810 7.35680 36.98851 0.68979 0.13986 -0.11605 -3.09793 8.41252 21.11565 122.10098 0.86929 -3.05083 1.19922 -0.13346 4.88817 21.72425 131.63403 0.94391 -3.02277 0.22901 0.00754 -0.86176 26.70210 158.59131 0.81941 -2.97984 -0.49451 0.02633 5.72592 19.26586 108.10939 0.91907
ID_ec8532d53.jpg,-2.99777 0.25003 0.01949 -26.79306 7.23524 42.13419 0.48676 -3.00466 0.41626 -0.01036 -31.83768 10.44719 59.31823 0.90810 0.14520 -0.05432 -3.08094 13.14297 12.05268 64.92264 0.95546 -2.95382 -0.78674 -0.01452 -27.94268 11.34471 66.76179 0.62775 0.13555 0.03963 -3.10033 -2.28407 20.36262 117.28059 0.88421 -2.97256 0.67758 -0.00322 -32.11472 11.50485 70.60462 0.11946 -3.03012 0.99141 -0.01437 -34.04639 7.97594 50.07748 0.86891 0.15133 -0.17528 -3.09394 1.45466 28.35703 162.17932 0.88804 -2.93415 -0.78535 -0.01283 32.88172 12.92147 59.80425 0.90531 0.15905 0.10236 -3.07956 6.88483 30.84155 176.31488 0.93370 0.13901 0.14774 -3.09936 4.11456 26.90643 155.84616 0.62530 0.15284 -0.02722 -3.08663 -3.21164 3.07014 10.79576 0.99999 0.15357 -0.28648 -3.06566 1.64420 26.08758 147.77435 0.98285 0.14564 0.11107 -3.06687 4.39205 32.58082 192.05759 0.46580 -2.88725 0.85641 0.01355 -40.52343 13.97690 84.55815 0.82124 0.18491 -0.12043 -3.07589 6.41267 27.77036 159.72258 0.78806
ID_d6390f085.jpg,0.16966 0.02818 -3.09797 4.67165 10.64529 60.08411 0.92814 -2.99346 0.00233 0.01933 -4.31202 13.71432 81.80505 0.29840 0.15975 0.68517 3.11743 -13.57300 4.07480 21.66094 0.99846 0.13411 0.01412 -3.09241 0.48230 5.75268 28.62988 0.99999 0.21653 1.35391 -3.06713 11.33992 7.12071 34.55039 0.99839 -2.99221 0.03572 0.01225 -5.10721 9.34230 51.88795 0.45380 -3.00024 0.03197 0.04008 -6.49116 21.27106 130.57829 0.98543 0.11644 -0.35079 -3.08631 -8.38661 2.77234 10.30699 0.70710 -2.98356 -0.31809 0.02450 -4.43993 4.37605 19.57919 0.81588 -2.96696 0.11108 0.02090 -10.17896 20.02039 125.99104 0.46578 -2.96678 0.14904 0.03581 -4.67976 5.99739 31.75475 0.32059
ID_ba1e9ac02.jpg,-2.97959 0.56763 0.03116 -20.25311 4.99770 27.04528 0.51000 -2.94193 -1.25073 -0.00392 -14.03914 8.88245 47.14335 0.69564 0.05032 -0.78171 -2.98297 4.97060 8.79191 41.40518 0.32839 0.16586 -0.02622 -3.09110 1.06897 3.42403 12.55055 0.75416 0.14607 -0.54056 -3.12126 9.79460 4.97140 19.53830 0.99699 0.17117 0.00163 -3.07792 5.75970 4.66716 17.28638 0.81038 0.20830 -1.31084 3.12968 -14.60215 7.47388 40.60751 0.62614 -2.95594 -0.01659 -0.00254 -13.70806 11.38554 62.11409 0.31140 0.13283 -0.85952 -3.06399 -23.00069 6.96759 39.63265 0.51228 0.15710 0.04003 -3.06837 4.83421 5.26364 21.79683 0.76009 0.16088 -0.05822 -3.07204 3.10416 13.77646 75.45863 0.80881 0.17052 0.02103 -3.07901 5.61318 3.50509 10.53902 0.81151 -3.00349 -0.17185 0.03408 -8.09176 15.87897 88.47171 0.37730 0.21618 0.44629 3.12236 12.96046 7.50526 37.94899 0.53170 -3.01990 0.12193 0.02666 -15.20741 18.28189 106.04784 0.96005 -3.01073 -0.24946 0.00145 -27.15638 10.74446 64.34567 0.77860
ID_4d3dcee97.jpg,0.12076 0.04327 -3.09106 -0.18496 3.29204 14.13203 0.99869 -2.97897 0.28179 0.01213 -8.02517 3.81371 15.98227 0.56186 -3.02072 -0.30082 0.05205 -9.32965 12.47525 75.06862 0.63706 -3.00079 -0.07583 0.01596 -11.49964 6.81534 38.95662 0.80759 -2.98176 -0.01317 0.00477 -10.45004 5.54664 28.26127 0.92892 -2.98784 -0.09994 0.01553 -12.56512 9.05662 52.60728 0.99999 -3.00559 -0.06532 0.01333 -11.58130 6.83271 37.11384 0.99930 -3.01798 0.05900 0.01745 -14.80879 10.09609 56.81381 0.82192 0.02330 -0.39718 -2.93268 -2.43677 7.98861 44.04949 0.60060 -2.97505 -1.30270 0.00483 14.80088 13.16858 72.02704 0.20812 -2.98399 -0.97907 0.02717 12.60385 8.15991 41.70795 0.64051 -3.00926 0.16106 0.00853 -13.72541 6.32057 30.64358 0.98771 0.16703 -0.46304 -3.09980 -9.45531 10.36701 58.98613 0.66712 0.02270 -1.32912 -2.99167 -4.73414 11.54930 68.88268 0.93057 -2.97046 -0.67612 0.05123 14.27998 9.92648 54.78300 0.52384 -2.97741 0.40283 -0.04958 -40.08294 30.10849 192.98486 0.56183 -3.10241 1.00975 -0.06063 -18.55628 10.22967 59.63709 0.93129 -3.01020 -0.05279 0.04234 -16.69048 12.39234 72.84058 0.70803 -2.94996 -0.92036 0.03647 12.50555 6.64130 33.35654 0.49723 0.22317 -0.12651 -3.02623 -1.18404 7.55546 40.35931 0.93600 -2.93044 -0.56944 0.00651 15.97609 7.26057 34.01538 0.98983
ID_4ba375b70.jpg,0.14123 -0.09945 -3.09294 9.30285 11.50854 59.34173 0.91465 0.15633 -0.01112 -3.08642 8.55803 14.15065 75.12814 0.99990 0.15629 -0.09315 -3.10201 8.72771 4.24569 14.85287 0.99832 0.13894 0.09967 -3.05522 -16.20243 4.71257 25.79676 0.34614 -2.96375 0.13706 0.06023 -32.07504 7.27615 44.67699 0.78875 0.15220 -0.37956 -3.10227 7.78906 6.41731 29.33651 0.74435 0.16468 0.07012 -3.08384 -0.00822 7.30343 35.92337 0.99925 0.15572 0.05899 -3.08816 -7.57455 18.01175 98.08988 0.99987 0.17119 0.03789 -3.09107 -3.82712 6.01394 28.73698 0.57295 0.15213 -0.07136 -3.08167 8.73858 5.56161 23.15052 0.60231 0.13453 0.07536 -3.07085 9.60618 19.91761 107.80975 0.99991 0.13738 -0.00333 -3.08019 -10.26114 4.06634 24.04014 0.41709 0.15473 0.11550 -3.10215 -7.78249 27.31459 154.15073 0.99331 0.16087 0.06093 -3.10178 -4.64747 21.53027 119.92569 0.95724 0.16233 0.08660 -3.09845 -5.59261 26.85407 147.89603 0.37142 0.09173 0.22078 -3.05131 15.99887 21.94000 117.82653 0.72932
ID_5f4dac207.jpg,0.16832 -0.13938 -3.08368 7.48586 10.13792 53.45541 0.99759 0.16835 0.04506 -3.08238 -8.45557 12.73128 72.89503 0.97569 0.14970 0.02118 -3.09075 11.01697 5.08584 19.40236 0.99995 0.03247 -0.34707 -3.05077 -0.98766 11.59642 65.44389 0.26511 -2.97404 0.01323 0.02564 -21.67025 10.59084 61.77781 0.35288 -2.99368 0.02843 0.03756 -24.00687 10.75466 62.08353 0.52365 0.15718 -0.07906 -3.07675 7.90725 13.35909 70.34011 0.99918 0.14974 0.17957 -3.08308 1.36806 3.76607 13.56632 0.39756 -3.01286 -0.32025 0.03313 -22.89841 19.65645 119.09853 0.46571 0.13465 -0.13448 -3.09274 -11.20681 19.82254 116.04970 0.20369 0.15286 0.04968 -3.09212 0.79778 17.48074 99.22462 0.99590 0.16495 0.02441 -3.10153 -7.38524 17.57771 102.87957 0.99676 0.09579 -0.14851 -3.07619 9.55664 3.59350 11.84916 0.64493 -3.00443 -0.04926 0.02257 -25.09339 24.63910 152.72488 0.51472 0.13672 0.09500 -3.08197 -13.72005 23.09466 141.47781 0.60049 0.15016 -0.01795 -3.09906 1.66459 6.84379 32.62001 0.99677 0.13327 0.05869 -3.10177 -0.17564 5.40143 25.50965 0.99734 0.15835 0.11204 -3.09171 -3.11006 15.78819 92.87976 0.95724 0.14507 0.01101 -3.07520 9.50617 5.69647 25.06139 0.98019 -2.98287 0.06759 0.01630 -27.66294 9.69457 56.63836 0.61799 -2.98724 0.03548 0.03496 -31.13773 29.37367 179.64845 0.45710 -3.02255 -0.15344 0.07915 -36.53274 23.02679 142.49350 0.97825 0.14310 -0.45154 -3.08456 23.07439 16.57225 85.24538 0.60563 -3.01520 -0.01555 0.01452 -32.97260 18.61739 111.72935 0.40476 -2.99505 0.17467 0.02913 -27.40022 26.48506 157.27798 0.50275 0.10507 0.01554 -3.05709 -5.95206 2.72016 9.83842 0.47463
ID_4088d21f0.jpg,0.17334 0.02837 -3.09142 -3.86167 11.90137 64.45116 1.00000 -2.99097 -0.00169 0.02852 11.35519 6.05538 25.26857 0.83124 0.13810 -0.15294 -3.08989 -18.01902 5.61523 31.53879 0.83637 0.09621 -0.00158 -3.08441 -27.20513 6.64360 38.40772 0.18682 0.13434 -0.03347 -3.09018 -20.74216 11.21004 65.25139 0.39515 -2.98842 0.04193 0.04406 12.26969 5.11781 21.38094 0.92356 0.17316 -0.00427 -3.08346 4.97667 13.15456 70.34688 0.99978 0.16442 0.05943 -3.08336 -0.46127 7.93726 39.49654 0.99975 0.15803 -0.06855 -3.10264 7.38994 8.86476 45.07103 0.99989 0.13861 -0.04004 -3.09388 -15.79286 11.36956 65.24002 0.99543 0.16493 -0.02417 -3.08928 -4.08195 9.66631 49.36019 0.99999 -2.96697 -0.11394 0.06107 11.44740 3.87103 15.22065 0.69888 0.18262 0.21161 -3.10353 -5.39564 15.70353 88.05952 0.46688 0.11979 0.02698 -3.05101 4.41822 8.01131 42.22109 0.68098 0.13104 -0.12380 -3.08212 -19.68032 16.96157 101.60280 0.96881 0.16260 -0.04482 -3.09840 -17.05246 18.99775 112.68298 0.94133 0.14246 -0.17884 -3.09591 2.56238 4.99519 22.92671 0.89468 0.15658 -0.02366 -3.08942 5.71888 4.34377 15.92186 0.56527 0.14116 0.01729 -3.08331 3.10012 16.42683 88.98782 0.75673 0.14632 0.16829 -3.07253 -15.42751 25.73667 152.94772 0.97190 0.15869 -0.02240 -3.08724 6.03222 5.67557 24.92672 0.99872 -2.91267 1.29071 -0.00881 18.44353 8.83326 41.78168 0.96708 0.22316 -1.16990 3.13625 6.60175 8.83221 42.25410 0.63011 0.17014 0.16477 -3.07071 -18.06604 29.20359 176.99258 0.44990
